DateExecuted,Type,MarketName,ContractName,Shares,Price,ProfitLoss,Fees,Risk,CreditDebit,URL
1/18/2019 2:52 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,3,1,$0.06,$0.00,$0.000,($0.060),($0.060),https://www.predictit.org/markets/detail/5182
1/18/2019 2:51 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,2,1,$0.06,$0.00,$0.000,($0.060),($0.060),https://www.predictit.org/markets/detail/5182
1/18/2019 2:44 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,1,$0.17,$0.00,$0.000,($0.170),($0.170),https://www.predictit.org/markets/detail/5182
1/18/2019 2:42 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,2,$0.17,$0.00,$0.000,($0.340),($0.340),https://www.predictit.org/markets/detail/5182
1/18/2019 2:34 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,7,$0.17,$0.00,$0.000,($1.190),($1.190),https://www.predictit.org/markets/detail/5182
1/18/2019 2:32 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,2,4,$0.09,$0.00,$0.000,($0.360),($0.360),https://www.predictit.org/markets/detail/5182
1/18/2019 2:32 PM,Sell Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,17,$0.24,$1.02,($0.102),$3.060,$3.978,https://www.predictit.org/markets/detail/5182
1/18/2019 2:20 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,10,$0.18,$0.00,$0.000,($1.800),($1.800),https://www.predictit.org/markets/detail/5182
1/18/2019 2:19 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,10,$0.18,$0.00,$0.000,($1.800),($1.800),https://www.predictit.org/markets/detail/5182
1/18/2019 2:18 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,30,$0.18,$0.00,$0.000,($5.400),($5.400),https://www.predictit.org/markets/detail/5182
1/18/2019 2:15 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,7,$0.09,$0.00,$0.000,($0.630),($0.630),https://www.predictit.org/markets/detail/5182
1/18/2019 2:14 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,11,$0.09,$0.00,$0.000,($0.990),($0.990),https://www.predictit.org/markets/detail/5182
1/18/2019 2:14 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,2,1,$0.09,$0.00,$0.000,($0.090),($0.090),https://www.predictit.org/markets/detail/5182
1/18/2019 2:13 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,2,$0.09,$0.00,$0.000,($0.180),($0.180),https://www.predictit.org/markets/detail/5182
1/18/2019 2:13 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,2,16,$0.09,$0.00,$0.000,($1.440),($1.440),https://www.predictit.org/markets/detail/5182
1/18/2019 2:12 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,2,1,$0.09,$0.00,$0.000,($0.090),($0.090),https://www.predictit.org/markets/detail/5182
1/18/2019 1:04 PM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,14,$0.12,$0.00,$0.000,($1.680),($1.680),https://www.predictit.org/markets/detail/5182
1/18/2019 12:44 PM,Sell Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,50,$0.23,$5.50,($0.550),$6.000,$10.950,https://www.predictit.org/markets/detail/5182
1/18/2019 12:41 PM,Sell Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,2,$0.23,$0.23,($0.023),$0.230,$0.437,https://www.predictit.org/markets/detail/5182
1/18/2019 12:39 PM,Sell Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,1,$0.23,$0.13,($0.013),$0.100,$0.217,https://www.predictit.org/markets/detail/5182
1/18/2019 12:39 PM,Sell Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,96,$0.23,$11.52,($1.152),$10.560,$20.928,https://www.predictit.org/markets/detail/5182
1/18/2019 12:38 PM,Sell Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,7,$0.23,$0.88,($0.088),$0.730,$1.522,https://www.predictit.org/markets/detail/5182
1/18/2019 12:37 PM,Sell Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,1,$0.23,$0.13,($0.013),$0.100,$0.217,https://www.predictit.org/markets/detail/5182
1/18/2019 11:22 AM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,8,$0.12,$0.00,$0.000,($0.960),($0.960),https://www.predictit.org/markets/detail/5182
1/18/2019 10:51 AM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,1,$0.10,$0.00,$0.000,($0.100),($0.100),https://www.predictit.org/markets/detail/5182
1/18/2019 10:19 AM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,5,$0.12,$0.00,$0.000,($0.600),($0.600),https://www.predictit.org/markets/detail/5182
1/18/2019 9:43 AM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,39,$0.11,$0.00,$0.000,($4.290),($4.290),https://www.predictit.org/markets/detail/5182
1/18/2019 9:42 AM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,2,78,$0.13,$0.00,$0.000,($10.140),($10.140),https://www.predictit.org/markets/detail/5182
1/18/2019 9:32 AM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,64,$0.12,$0.00,$0.000,($7.680),($7.680),https://www.predictit.org/markets/detail/5182
1/18/2019 9:32 AM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,1,1,$0.11,$0.00,$0.000,($0.110),($0.110),https://www.predictit.org/markets/detail/5182
1/18/2019 9:32 AM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,60,$0.11,$0.00,$0.000,($6.600),($6.600),https://www.predictit.org/markets/detail/5182
1/18/2019 9:32 AM,Buy Yes,How many @realDonaldTrump tweets mention "shutdown" noon 1/15 - noon 1/22?,0,5,$0.10,$0.00,$0.000,($0.500),($0.500),https://www.predictit.org/markets/detail/5182
1/18/2019 2:55 AM,Buy No,Will Kanye West run for president in 2020?,No,23,$0.95,$0.00,$0.000,($21.850),($21.850),https://www.predictit.org/markets/detail/4911
1/18/2019 2:46 AM,Buy No,Who will win the 2020 U.S. presidential election?,Ryan,858,$0.99,$0.00,$0.000,$7.722,$7.722,https://www.predictit.org/markets/detail/3698
1/17/2019 9:03 PM,Buy Yes,Will the 2020 Democratic nominee for president be 70+ on Election Day?,Yes,55,$0.36,$0.00,$0.000,($19.800),($19.800),https://www.predictit.org/markets/detail/5166
1/17/2019 9:03 PM,Sell Yes,Who will win the 2020 Democratic presidential nomination?,Biden,5,$0.15,$0.00,$0.000,$0.750,$0.750,https://www.predictit.org/markets/detail/3633
1/17/2019 9:03 PM,Sell Yes,Who will win the 2020 Democratic presidential nomination?,Biden,50,$0.15,($1.00),$0.000,$8.500,$7.500,https://www.predictit.org/markets/detail/3633
1/17/2019 9:03 PM,Sell Yes,Who will win the 2020 Democratic presidential nomination?,Sanders,49,$0.13,($0.49),$0.000,$6.860,$6.370,https://www.predictit.org/markets/detail/3633
1/17/2019 9:03 PM,Sell Yes,Who will win the 2020 Democratic presidential nomination?,Sanders,6,$0.13,$0.00,$0.000,$0.780,$0.780,https://www.predictit.org/markets/detail/3633
1/17/2019 2:59 PM,Buy Yes,Will the 2020 Democratic nominee for president be 70+ on Election Day?,Yes,55,$0.36,$0.00,$0.000,($19.800),($19.800),https://www.predictit.org/markets/detail/5166
1/17/2019 2:45 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Sanders,49,$0.14,$0.00,$0.000,($6.860),($6.860),https://www.predictit.org/markets/detail/3633
1/17/2019 2:45 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Biden,5,$0.15,$0.00,$0.000,($0.750),($0.750),https://www.predictit.org/markets/detail/3633
1/17/2019 2:44 PM,Buy No,Will Dwayne "the Rock" Johnson run for president in 2020?,No,188,$0.95,$0.00,$0.000,($178.600),($178.600),https://www.predictit.org/markets/detail/3269
1/17/2019 2:43 PM,Buy No,Will Kanye West run for president in 2020?,No,10,$0.95,$0.00,$0.000,($9.500),($9.500),https://www.predictit.org/markets/detail/4911
1/17/2019 12:16 PM,Closed,When will OPM no longer indicate government shut down?,"Jan-14,-2019",324,$1.00,$16.20,($1.620),$307.800,$322.380,https://www.predictit.org/markets/detail/5159
1/17/2019 12:16 PM,Closed,When will OPM no longer indicate government shut down?,"Jan-17,-2019",104,$1.00,$2.08,($0.208),($1.872),$0.000,https://www.predictit.org/markets/detail/5159
1/16/2019 12:33 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Sanders,6,$0.13,$0.00,$0.000,($0.780),($0.780),https://www.predictit.org/markets/detail/3633
1/16/2019 12:00 PM,Buy No,When will OPM no longer indicate government shut down?,"Jan-14,-2019",2,$0.95,$0.00,$0.000,($1.900),($1.900),https://www.predictit.org/markets/detail/5159
1/16/2019 12:00 PM,Buy No,When will OPM no longer indicate government shut down?,"Jan-17,-2019",104,$0.98,$0.00,$0.000,$1.872,$1.872,https://www.predictit.org/markets/detail/5159
1/15/2019 11:45 PM,Buy No,When will OPM no longer indicate government shut down?,"Jan-14,-2019",9,$0.95,$0.00,$0.000,($8.550),($8.550),https://www.predictit.org/markets/detail/5159
1/15/2019 11:44 PM,Sell No,Will Dwayne "the Rock" Johnson run for president in 2020?,No,10,$0.94,$0.00,$0.000,$9.400,$9.400,https://www.predictit.org/markets/detail/3269
1/15/2019 11:43 PM,Buy No,When will OPM no longer indicate government shut down?,"Jan-14,-2019",114,$0.95,$0.00,$0.000,($108.300),($108.300),https://www.predictit.org/markets/detail/5159
1/15/2019 11:43 PM,Sell No,Will Facebook's Mark Zuckerberg run for president in 2020?,No,68,$0.95,($0.68),$0.000,$65.280,$64.600,https://www.predictit.org/markets/detail/2992
1/15/2019 11:43 PM,Sell No,Will Facebook's Mark Zuckerberg run for president in 2020?,No,46,$0.95,$0.00,$0.000,$43.700,$43.700,https://www.predictit.org/markets/detail/2992
1/15/2019 11:41 PM,Buy No,When will OPM no longer indicate government shut down?,"Jan-14,-2019",107,$0.95,$0.00,$0.000,($101.650),($101.650),https://www.predictit.org/markets/detail/5159
1/15/2019 11:41 PM,Sell No,Will Kanye West run for president in 2020?,No,66,$0.93,($0.66),$0.000,$62.040,$61.380,https://www.predictit.org/markets/detail/4911
1/15/2019 11:41 PM,Sell No,Will Kanye West run for president in 2020?,No,43,$0.93,$0.00,$0.000,$39.990,$39.990,https://www.predictit.org/markets/detail/4911
1/15/2019 11:40 PM,Buy No,When will OPM no longer indicate government shut down?,"Jan-14,-2019",72,$0.95,$0.00,$0.000,($68.400),($68.400),https://www.predictit.org/markets/detail/5159
1/15/2019 11:40 PM,Sell No,Will Kanye West run for president in 2020?,No,74,$0.93,$1.19,($0.119),$67.630,$68.701,https://www.predictit.org/markets/detail/4911
1/15/2019 11:39 PM,Buy No,When will OPM no longer indicate government shut down?,"Jan-14,-2019",20,$0.95,$0.00,$0.000,($19.000),($19.000),https://www.predictit.org/markets/detail/5159
1/15/2019 9:19 PM,Buy No,Who will win the 2020 U.S. presidential election?,Harris,1,$0.86,$0.00,$0.000,$0.126,$0.126,https://www.predictit.org/markets/detail/3698
1/12/2019 3:16 PM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Biden,50,$0.17,$0.00,$0.000,($8.500),($8.500),https://www.predictit.org/markets/detail/3633
1/12/2019 2:54 PM,Buy No,Who will win the 2020 U.S. presidential election?,O'Rourke,1,$0.84,$0.00,$0.000,($0.840),($0.840),https://www.predictit.org/markets/detail/3698
1/12/2019 2:44 PM,Buy No,Will Deval Patrick run for president in 2020?,No,33,$0.95,$0.00,$0.000,($31.350),($31.350),https://www.predictit.org/markets/detail/4018
1/12/2019 2:42 PM,Buy No,Who will win the 2020 U.S. presidential election?,Bloomberg,867,$0.98,$0.00,$0.000,$15.606,$15.606,https://www.predictit.org/markets/detail/3698
1/12/2019 2:42 PM,Buy No,Who will win the 2020 U.S. presidential election?,Brown,876,$0.97,$0.00,$0.000,$23.652,$23.652,https://www.predictit.org/markets/detail/3698
1/12/2019 11:03 AM,Buy No,Will Deval Patrick run for president in 2020?,No,5,$0.95,$0.00,$0.000,($4.750),($4.750),https://www.predictit.org/markets/detail/4018
1/11/2019 9:13 AM,Buy No,Will Deval Patrick run for president in 2020?,No,17,$0.95,$0.00,$0.000,($16.150),($16.150),https://www.predictit.org/markets/detail/4018
1/11/2019 9:13 AM,Buy No,Will Deval Patrick run for president in 2020?,No,1,$0.94,$0.00,$0.000,($0.940),($0.940),https://www.predictit.org/markets/detail/4018
1/10/2019 1:28 PM,Buy No,Who will win the 2020 U.S. presidential election?,O'Rourke,1,$0.84,$0.00,$0.000,($0.130),($0.130),https://www.predictit.org/markets/detail/3698
1/09/2019 11:44 AM,Buy Yes,Will Cory Booker run for president in 2020?,Yes,65,$0.93,$0.00,$0.000,($60.450),($60.450),https://www.predictit.org/markets/detail/2874
1/09/2019 10:04 AM,Buy No,Who will win the 2020 U.S. presidential election?,Warren,1,$0.93,$0.00,$0.000,($0.074),($0.074),https://www.predictit.org/markets/detail/3698
1/09/2019 10:04 AM,Buy No,Who will win the 2020 U.S. presidential election?,Harris,1,$0.89,$0.00,$0.000,($0.198),($0.198),https://www.predictit.org/markets/detail/3698
1/09/2019 10:03 AM,Buy No,Who will win the 2020 U.S. presidential election?,Sanders,1,$0.92,$0.00,$0.000,$0.072,$0.072,https://www.predictit.org/markets/detail/3698
1/09/2019 9:43 AM,Buy No,"Will a federal charge against Huma Abedin be confirmed by December 31, 2019?",No,905,$0.90,$0.00,$0.000,($814.500),($814.500),https://www.predictit.org/markets/detail/5145
1/09/2019 9:43 AM,Sell No,"Will a federal charge against Huma Abedin be confirmed by December 31, 2019?",No,867,$0.89,($43.35),$0.000,$814.980,$771.630,https://www.predictit.org/markets/detail/5145
1/09/2019 9:31 AM,Buy No,Will Kanye West run for president in 2020?,No,98,$0.94,$0.00,$0.000,($92.120),($92.120),https://www.predictit.org/markets/detail/4911
1/09/2019 9:30 AM,Buy No,"Will a federal charge against James Comey be confirmed by December 31, 2019?",No,321,$0.90,$0.00,$0.000,($288.900),($288.900),https://www.predictit.org/markets/detail/5143
1/09/2019 9:30 AM,Buy No,"Will a federal charge against Hillary Clinton be confirmed by December 31, 2019?",No,944,$0.90,$0.00,$0.000,($849.600),($849.600),https://www.predictit.org/markets/detail/5142
1/09/2019 9:26 AM,Buy Yes,Will Cory Booker run for president in 2020?,Yes,9,$0.93,$0.00,$0.000,($8.370),($8.370),https://www.predictit.org/markets/detail/2874
1/09/2019 6:58 AM,Buy Yes,Will Kamala Harris run for president in 2020?,Yes,100,$0.96,$0.00,$0.000,($96.000),($96.000),https://www.predictit.org/markets/detail/3564
1/09/2019 6:54 AM,Buy Yes,Will Cory Booker run for president in 2020?,Yes,50,$0.95,$0.00,$0.000,($47.500),($47.500),https://www.predictit.org/markets/detail/2874
1/08/2019 10:40 PM,Buy No,Will Facebook's Mark Zuckerberg run for president in 2020?,No,2,$0.96,$0.00,$0.000,($1.920),($1.920),https://www.predictit.org/markets/detail/2992
1/08/2019 1:10 PM,Buy No,"Will a federal charge against James Comey be confirmed by December 31, 2019?",No,211,$0.92,$0.00,$0.000,($194.120),($194.120),https://www.predictit.org/markets/detail/5143
1/08/2019 12:59 PM,Buy Yes,Will Cory Booker run for president in 2020?,Yes,99,$0.93,$0.00,$0.000,($92.070),($92.070),https://www.predictit.org/markets/detail/2874
1/08/2019 12:12 PM,Buy No,Who will win the 2020 U.S. presidential election?,O'Rourke,1,$0.85,$0.00,$0.000,$0.135,$0.135,https://www.predictit.org/markets/detail/3698
1/08/2019 11:33 AM,Buy No,Who will win the 2020 U.S. presidential election?,Klobuchar,1,$0.94,$0.00,$0.000,$0.054,$0.054,https://www.predictit.org/markets/detail/3698
1/08/2019 11:33 AM,Buy No,Who will win the 2020 U.S. presidential election?,Warren,1,$0.93,$0.00,$0.000,$0.063,$0.063,https://www.predictit.org/markets/detail/3698
1/08/2019 11:32 AM,Buy No,Who will win the 2020 U.S. presidential election?,Booker,8,$0.95,$0.00,$0.000,$0.360,$0.360,https://www.predictit.org/markets/detail/3698
1/08/2019 11:32 AM,Buy No,Who will win the 2020 U.S. presidential election?,Warren,1,$0.93,$0.00,$0.000,$0.063,$0.063,https://www.predictit.org/markets/detail/3698
1/08/2019 11:32 AM,Buy No,Who will win the 2020 U.S. presidential election?,Klobuchar,1,$0.94,$0.00,$0.000,$0.054,$0.054,https://www.predictit.org/markets/detail/3698
1/08/2019 11:31 AM,Buy No,Who will win the 2020 U.S. presidential election?,Warren,1,$0.93,$0.00,$0.000,$0.063,$0.063,https://www.predictit.org/markets/detail/3698
1/08/2019 11:09 AM,Sell No,Who will win the 2020 U.S. presidential election?,Sanders,3,$0.91,$0.00,$0.000,$1.669,$1.669,https://www.predictit.org/markets/detail/3698
1/08/2019 11:05 AM,Buy No,Who will win the 2020 U.S. presidential election?,O'Rourke,1,$0.84,$0.00,$0.000,$0.144,$0.144,https://www.predictit.org/markets/detail/3698
1/08/2019 11:04 AM,Sell No,Who will win the 2020 U.S. presidential election?,Warren,1,$0.92,$0.00,$0.000,($0.072),($0.072),https://www.predictit.org/markets/detail/3698
1/08/2019 11:04 AM,Sell No,Who will win the 2020 U.S. presidential election?,Harris,1,$0.88,($0.01),$0.000,($0.099),($0.109),https://www.predictit.org/markets/detail/3698
1/08/2019 11:03 AM,Buy No,Who will win the 2020 U.S. presidential election?,Booker,1,$0.95,$0.00,$0.000,$0.045,$0.045,https://www.predictit.org/markets/detail/3698
1/08/2019 11:02 AM,Buy No,Who will win the 2020 U.S. presidential election?,Gillibrand,1,$0.96,$0.00,$0.000,$0.036,$0.036,https://www.predictit.org/markets/detail/3698
1/08/2019 11:02 AM,Buy No,Who will win the 2020 U.S. presidential election?,Haley,1,$0.96,$0.00,$0.000,$0.036,$0.036,https://www.predictit.org/markets/detail/3698
1/08/2019 11:01 AM,Buy No,Who will win the 2020 U.S. presidential election?,Kasich,2,$0.97,$0.00,$0.000,$0.054,$0.054,https://www.predictit.org/markets/detail/3698
1/08/2019 11:01 AM,Buy No,Who will win the 2020 U.S. presidential election?,Pence,2,$0.97,$0.00,$0.000,$0.054,$0.054,https://www.predictit.org/markets/detail/3698
1/08/2019 11:01 AM,Sell No,Who will win the 2020 U.S. presidential election?,Warren,5,$0.92,$0.00,$0.000,$0.142,$0.142,https://www.predictit.org/markets/detail/3698
1/08/2019 11:00 AM,Sell No,Who will win the 2020 U.S. presidential election?,O'Rourke,5,$0.83,($0.05),$0.000,($0.459),($0.509),https://www.predictit.org/markets/detail/3698
1/08/2019 11:00 AM,Sell No,Who will win the 2020 U.S. presidential election?,Biden,5,$0.86,($0.20),$0.000,$1.825,$1.625,https://www.predictit.org/markets/detail/3698
1/08/2019 11:00 AM,Sell No,Who will win the 2020 U.S. presidential election?,Harris,5,$0.88,($0.05),$0.000,($0.203),($0.253),https://www.predictit.org/markets/detail/3698
1/08/2019 10:59 AM,Sell No,Who will win the 2020 U.S. presidential election?,Warren,5,$0.92,$0.00,$0.000,$1.772,$1.772,https://www.predictit.org/markets/detail/3698
1/08/2019 10:59 AM,Sell No,Who will win the 2020 U.S. presidential election?,Sanders,5,$0.92,$0.05,($0.005),($0.405),($0.360),https://www.predictit.org/markets/detail/3698
1/08/2019 10:58 AM,Buy No,Who will win the 2020 U.S. presidential election?,Pence,20,$0.97,$0.00,$0.000,$0.540,$0.540,https://www.predictit.org/markets/detail/3698
1/08/2019 10:58 AM,Buy No,Who will win the 2020 U.S. presidential election?,Kasich,20,$0.97,$0.00,$0.000,$0.540,$0.540,https://www.predictit.org/markets/detail/3698
1/08/2019 10:58 AM,Buy No,Who will win the 2020 U.S. presidential election?,Haley,30,$0.96,$0.00,$0.000,$1.080,$1.080,https://www.predictit.org/markets/detail/3698
1/08/2019 10:58 AM,Buy No,Who will win the 2020 U.S. presidential election?,Gillibrand,30,$0.96,$0.00,$0.000,$1.080,$1.080,https://www.predictit.org/markets/detail/3698
1/08/2019 10:58 AM,Buy No,Who will win the 2020 U.S. presidential election?,Booker,30,$0.95,$0.00,$0.000,$1.350,$1.350,https://www.predictit.org/markets/detail/3698
1/08/2019 10:57 AM,Buy No,Who will win the 2020 U.S. presidential election?,Klobuchar,40,$0.94,$0.00,$0.000,$2.160,$2.160,https://www.predictit.org/markets/detail/3698
1/08/2019 10:57 AM,Buy No,Who will win the 2020 U.S. presidential election?,Pence,50,$0.97,$0.00,$0.000,$1.350,$1.350,https://www.predictit.org/markets/detail/3698
1/08/2019 10:57 AM,Buy No,Who will win the 2020 U.S. presidential election?,Kasich,50,$0.97,$0.00,$0.000,$1.350,$1.350,https://www.predictit.org/markets/detail/3698
1/08/2019 10:57 AM,Buy No,Who will win the 2020 U.S. presidential election?,Haley,50,$0.96,$0.00,$0.000,$1.800,$1.800,https://www.predictit.org/markets/detail/3698
1/08/2019 10:57 AM,Buy No,Who will win the 2020 U.S. presidential election?,Gillibrand,50,$0.96,$0.00,$0.000,$1.800,$1.800,https://www.predictit.org/markets/detail/3698
1/08/2019 10:56 AM,Buy No,Who will win the 2020 U.S. presidential election?,Booker,50,$0.95,$0.00,$0.000,$2.250,$2.250,https://www.predictit.org/markets/detail/3698
1/08/2019 10:56 AM,Buy No,Who will win the 2020 U.S. presidential election?,Klobuchar,50,$0.94,$0.00,$0.000,$2.700,$2.700,https://www.predictit.org/markets/detail/3698
1/08/2019 10:56 AM,Buy No,Who will win the 2020 U.S. presidential election?,Pence,100,$0.97,$0.00,$0.000,$2.700,$2.700,https://www.predictit.org/markets/detail/3698
1/08/2019 10:56 AM,Buy No,Who will win the 2020 U.S. presidential election?,Kasich,100,$0.97,$0.00,$0.000,$2.700,$2.700,https://www.predictit.org/markets/detail/3698
1/08/2019 10:56 AM,Buy No,Who will win the 2020 U.S. presidential election?,Haley,100,$0.96,$0.00,$0.000,$3.600,$3.600,https://www.predictit.org/markets/detail/3698
1/08/2019 10:55 AM,Buy No,Who will win the 2020 U.S. presidential election?,Gillibrand,100,$0.96,$0.00,$0.000,$3.600,$3.600,https://www.predictit.org/markets/detail/3698
1/08/2019 10:55 AM,Buy No,Who will win the 2020 U.S. presidential election?,Booker,100,$0.95,$0.00,$0.000,$4.500,$4.500,https://www.predictit.org/markets/detail/3698
1/08/2019 10:55 AM,Buy No,Who will win the 2020 U.S. presidential election?,Klobuchar,100,$0.94,$0.00,$0.000,$5.400,$5.400,https://www.predictit.org/markets/detail/3698
1/08/2019 10:53 AM,Buy No,Who will win the 2020 U.S. presidential election?,Sanders,200,$0.93,$0.00,$0.000,$12.600,$12.600,https://www.predictit.org/markets/detail/3698
1/08/2019 10:53 AM,Buy No,Who will win the 2020 U.S. presidential election?,Warren,200,$0.93,$0.00,$0.000,$10.468,$10.468,https://www.predictit.org/markets/detail/3698
1/08/2019 10:53 AM,Buy No,Who will win the 2020 U.S. presidential election?,Harris,200,$0.89,$0.00,$0.000,$19.508,$19.508,https://www.predictit.org/markets/detail/3698
1/08/2019 10:53 AM,Buy No,Who will win the 2020 U.S. presidential election?,Trump,200,$0.69,$0.00,$0.000,$55.800,$55.800,https://www.predictit.org/markets/detail/3698
1/08/2019 10:53 AM,Buy No,Who will win the 2020 U.S. presidential election?,Biden,200,$0.87,$0.00,$0.000,$21.125,$21.125,https://www.predictit.org/markets/detail/3698
1/08/2019 10:53 AM,Buy No,Who will win the 2020 U.S. presidential election?,O'Rourke,200,$0.84,$0.00,$0.000,($164.757),($164.757),https://www.predictit.org/markets/detail/3698
1/08/2019 10:51 AM,Buy No,Who will win the 2020 U.S. presidential election?,Trump,4,$0.69,$0.00,$0.000,$1.116,$1.116,https://www.predictit.org/markets/detail/3698
1/08/2019 10:50 AM,Buy No,Who will win the 2020 U.S. presidential election?,Pence,200,$0.97,$0.00,$0.000,$5.400,$5.400,https://www.predictit.org/markets/detail/3698
1/08/2019 10:50 AM,Buy No,Who will win the 2020 U.S. presidential election?,Haley,200,$0.96,$0.00,$0.000,$7.200,$7.200,https://www.predictit.org/markets/detail/3698
1/08/2019 10:50 AM,Buy No,Who will win the 2020 U.S. presidential election?,Kasich,200,$0.97,$0.00,$0.000,$5.276,$5.276,https://www.predictit.org/markets/detail/3698
1/08/2019 10:50 AM,Buy No,Who will win the 2020 U.S. presidential election?,Gillibrand,200,$0.96,$0.00,$0.000,$7.200,$7.200,https://www.predictit.org/markets/detail/3698
1/08/2019 10:50 AM,Buy No,Who will win the 2020 U.S. presidential election?,Klobuchar,200,$0.94,$0.00,$0.000,$10.580,$10.580,https://www.predictit.org/markets/detail/3698
1/08/2019 10:50 AM,Buy No,Who will win the 2020 U.S. presidential election?,Booker,200,$0.95,$0.00,$0.000,$9.000,$9.000,https://www.predictit.org/markets/detail/3698
1/08/2019 10:50 AM,Buy No,Who will win the 2020 U.S. presidential election?,Warren,200,$0.93,$0.00,$0.000,$12.093,$12.093,https://www.predictit.org/markets/detail/3698
1/08/2019 10:49 AM,Buy No,Who will win the 2020 U.S. presidential election?,Sanders,200,$0.93,$0.00,$0.000,$11.883,$11.883,https://www.predictit.org/markets/detail/3698
1/08/2019 10:49 AM,Buy No,Who will win the 2020 U.S. presidential election?,Harris,200,$0.89,$0.00,$0.000,$19.800,$19.800,https://www.predictit.org/markets/detail/3698
1/08/2019 10:49 AM,Buy No,Who will win the 2020 U.S. presidential election?,Biden,200,$0.87,$0.00,$0.000,$21.725,$21.725,https://www.predictit.org/markets/detail/3698
1/08/2019 10:49 AM,Buy No,Who will win the 2020 U.S. presidential election?,Trump,200,$0.69,$0.00,$0.000,$55.800,$55.800,https://www.predictit.org/markets/detail/3698
1/08/2019 10:49 AM,Buy No,Who will win the 2020 U.S. presidential election?,O'Rourke,200,$0.84,$0.00,$0.000,($166.881),($166.881),https://www.predictit.org/markets/detail/3698
1/08/2019 9:11 AM,Buy Yes,Will Kamala Harris run for president in 2020?,Yes,100,$0.96,$0.00,$0.000,($96.000),($96.000),https://www.predictit.org/markets/detail/3564
1/08/2019 9:09 AM,Buy No,"Will a federal charge against James Comey be confirmed by December 31, 2019?",No,12,$0.93,$0.00,$0.000,($11.160),($11.160),https://www.predictit.org/markets/detail/5143
1/08/2019 1:42 AM,Buy Yes,Will Cory Booker run for president in 2020?,Yes,1,$0.93,$0.00,$0.000,($0.930),($0.930),https://www.predictit.org/markets/detail/2874
1/07/2019 11:26 PM,Buy No,"Will a federal charge against James Comey be confirmed by December 31, 2019?",No,3,$0.94,$0.00,$0.000,($2.820),($2.820),https://www.predictit.org/markets/detail/5143
1/07/2019 11:13 PM,Buy No,"Will a federal charge against James Comey be confirmed by December 31, 2019?",No,23,$0.94,$0.00,$0.000,($21.620),($21.620),https://www.predictit.org/markets/detail/5143
